Machines > Bridgeport Mill 3 > Spindle > X-Axial > Band 1,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Damage Accumulation,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Acceleration,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Velocity,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Acceleration,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Velocity,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > RMS Velocity,,,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Temperature,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > RMS Velocity,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Temperature,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Band 1,,,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Damage Accumulation,,,Machines > Bridgeport Mill 3 > Spindle > Battery Voltage,
2/28/20 1:00,0.0041715,,2/28/20 1:00,1.0144554,,2/28/20 1:00,0.0500805,,2/28/20 1:00,0.0132238,,2/28/20 1:29,0.0489064,,2/28/20 1:29,0.0192063,,2/28/20 1:00,0.0045596,,2/28/20 0:29,65.79667816,,2/28/20 1:29,0.0053583,,2/28/20 0:29,65.79667816,,2/28/20 1:29,0.0025085,,2/28/20 1:29,1.0275228,,2/28/20 0:29,3.10153842
2/28/20 1:09,0.0050709,,2/28/20 1:09,0.9964963,,2/28/20 1:09,0.0433564,,2/28/20 1:09,0.0204586,,2/28/20 1:39,0.0460158,,2/28/20 1:39,0.0133987,,2/28/20 1:09,0.0065392,,2/28/20 0:39,65.39334946,,2/28/20 1:39,0.0041761,,2/28/20 0:39,65.39334946,,2/28/20 1:39,0.002863,,2/28/20 1:39,1.0295925,,2/28/20 0:39,3.101440907
2/28/20 1:19,0.0043565,,2/28/20 1:19,1.0377395,,2/28/20 1:19,0.0496033,,2/28/20 1:19,0.0177011,,2/28/20 1:49,0.040737,,2/28/20 1:49,0.0160645,,2/28/20 1:19,0.0054683,,2/28/20 0:50,65.1733139,,2/28/20 1:49,0.0053089,,2/28/20 0:50,65.1733139,,2/28/20 1:49,0.0038685,,2/28/20 1:49,1.0459126,,2/28/20 0:50,3.1010499
2/28/20 1:29,0.0058097,,2/28/20 1:29,0.9976449,,2/28/20 1:29,0.0549171,,2/28/20 1:29,0.0143321,,2/28/20 1:59,0.0404472,,2/28/20 1:59,0.0132846,,2/28/20 1:29,0.0051829,,2/28/20 1:00,64.98998299,,2/28/20 1:59,0.0044238,,2/28/20 1:00,64.98998299,,2/28/20 1:59,0.0032519,,2/28/20 1:59,1.0307202,,2/28/20 1:00,3.101636171
2/28/20 1:39,0.0053742,,2/28/20 1:39,0.9875795,,2/28/20 1:39,0.0511216,,2/28/20 1:39,0.0168237,,2/28/20 2:10,0.0466024,,2/28/20 2:10,0.0192855,,2/28/20 1:39,0.0057968,,2/28/20 1:10,65.21001854,,2/28/20 2:10,0.0052833,,2/28/20 1:10,65.21001854,,2/28/20 2:10,0.0039878,,2/28/20 2:10,1.0537991,,2/28/20 1:10,3.101245403
2/28/20 1:49,0.0041333,,2/28/20 1:49,1.0090468,,2/28/20 1:49,0.0529741,,2/28/20 1:49,0.0152119,,2/28/20 2:19,0.0471302,,2/28/20 2:19,0.0188666,,2/28/20 1:49,0.0054794,,2/28/20 1:20,64.69667549,,2/28/20 2:19,0.0054054,,2/28/20 1:20,64.69667549,,2/28/20 2:19,0.0027893,,2/28/20 2:19,1.0749502,,2/28/20 1:20,3.101440907
2/28/20 1:59,0.0038225,,2/28/20 1:59,0.9985428,,2/28/20 1:59,0.0497566,,2/28/20 1:59,0.0199037,,2/28/20 2:29,0.0438898,,2/28/20 2:29,0.01329,,2/28/20 1:59,0.0055306,,2/28/20 1:29,64.91666641,,2/28/20 2:29,0.0048458,,2/28/20 1:29,64.91666641,,2/28/20 2:29,0.0029958,,2/28/20 2:29,1.0463384,,2/28/20 1:29,3.100952387
2/28/20 2:10,0.0057053,,2/28/20 2:10,0.9982922,,2/28/20 2:10,0.0498672,,2/28/20 2:10,0.01893,,2/28/20 2:39,0.0593211,,2/28/20 2:39,0.0181746,,2/28/20 2:10,0.006174,,2/28/20 1:39,64.43998337,,2/28/20 2:39,0.0048236,,2/28/20 1:39,64.43998337,,2/28/20 2:39,0.0036358,,2/28/20 2:39,1.0178143,,2/28/20 1:39,3.101636171
2/28/20 2:19,0.0022059,,2/28/20 2:19,0.9805421,,2/28/20 2:19,0.0481979,,2/28/20 2:19,0.0168038,,2/28/20 2:49,0.0443884,,2/28/20 2:49,0.0156951,,2/28/20 2:19,0.0056362,,2/28/20 1:49,64.18333588,,2/28/20 2:49,0.0048017,,2/28/20 1:49,64.18333588,,2/28/20 2:49,0.0041146,,2/28/20 2:49,1.0266634,,2/28/20 1:49,3.101831436
2/28/20 2:29,0.0033214,,2/28/20 2:29,1.0069168,,2/28/20 2:29,0.0489757,,2/28/20 2:29,0.0123866,,2/28/20 2:59,0.04494,,2/28/20 2:59,0.0139902,,2/28/20 2:29,0.0048953,,2/28/20 1:59,64.25664902,,2/28/20 2:59,0.0043292,,2/28/20 1:59,64.25664902,,2/28/20 2:59,0.004899,,2/28/20 2:59,1.0670147,,2/28/20 1:59,3.100854635
2/28/20 2:39,0.0034346,,2/28/20 2:39,1.0141213,,2/28/20 2:39,0.0426582,,2/28/20 2:39,0.015653,,2/28/20 3:09,0.0428873,,2/28/20 3:09,0.0160461,,2/28/20 2:39,0.0046673,,2/28/20 2:10,64.29335022,,2/28/20 3:09,0.0042383,,2/28/20 2:10,64.29335022,,2/28/20 3:09,0.0018552,,2/28/20 3:09,1.0237679,,2/28/20 2:10,3.101831436
2/28/20 2:49,0.0026057,,2/28/20 2:49,0.9848856,,2/28/20 2:49,0.05114,,2/28/20 2:49,0.0205676,,2/28/20 3:20,0.0417066,,2/28/20 3:20,0.0169318,,2/28/20 2:49,0.0065093,,2/28/20 2:19,64.0366581,,2/28/20 3:20,0.0051597,,2/28/20 2:19,64.0366581,,2/28/20 3:20,0.0040828,,2/28/20 3:20,1.036759,,2/28/20 2:19,3.101440907
2/28/20 2:59,0.0033247,,2/28/20 2:59,0.9968931,,2/28/20 2:59,0.0442795,,2/28/20 2:59,0.0144731,,2/28/20 3:29,0.0464733,,2/28/20 3:29,0.0171096,,2/28/20 2:59,0.0046117,,2/28/20 2:29,63.78000717,,2/28/20 3:29,0.0044236,,2/28/20 2:29,63.78000717,,2/28/20 3:29,0.0055923,,2/28/20 3:29,1.0628392,,2/28/20 2:29,3.101245403
2/28/20 3:09,0.0031014,,2/28/20 3:09,0.9817115,,2/28/20 3:09,0.0590583,,2/28/20 3:09,0.0142694,,2/28/20 3:39,0.0457703,,2/28/20 3:39,0.0187996,,2/28/20 3:09,0.0050093,,2/28/20 2:40,64.0366581,,2/28/20 3:39,0.0051868,,2/28/20 2:40,64.0366581,,2/28/20 3:39,0.0043251,,2/28/20 3:39,1.0190685,,2/28/20 2:40,3.101733685
2/28/20 3:20,0.0029825,,2/28/20 3:20,1.0001926,,2/28/20 3:20,0.0485442,,2/28/20 3:20,0.0136384,,2/28/20 3:49,0.0398766,,2/28/20 3:49,0.0160237,,2/28/20 3:20,0.0050778,,2/28/20 2:50,63.52331505,,2/28/20 3:49,0.0054918,,2/28/20 2:50,63.52331505,,2/28/20 3:49,0.003626,,2/28/20 3:49,1.0383538,,2/28/20 2:50,3.101831436
2/28/20 3:29,0.0027654,,2/28/20 3:29,0.9891039,,2/28/20 3:29,0.0603712,,2/28/20 3:29,0.0198496,,2/28/20 3:59,0.0474543,,2/28/20 3:59,0.0132269,,2/28/20 3:29,0.0055689,,2/28/20 3:00,63.7066494,,2/28/20 3:59,0.0045948,,2/28/20 3:00,63.7066494,,2/28/20 3:59,0.0040357,,2/28/20 3:59,1.0378609,,2/28/20 3:00,3.100952387
2/28/20 3:39,0.004517,,2/28/20 3:39,0.9830897,,2/28/20 3:39,0.0445225,,2/28/20 3:39,0.0152596,,2/28/20 4:09,0.0475314,,2/28/20 4:09,0.014663,,2/28/20 3:39,0.0050176,,2/28/20 3:10,63.74335403,,2/28/20 4:09,0.0048627,,2/28/20 3:10,63.74335403,,2/28/20 4:09,0.0037887,,2/28/20 4:09,1.0555617,,2/28/20 3:10,3.100952387
2/28/20 3:49,0.0030609,,2/28/20 3:49,1.00794,,2/28/20 3:49,0.0558475,,2/28/20 3:49,0.0164297,,2/28/20 4:19,0.041045,,2/28/20 4:19,0.0140762,,2/28/20 3:49,0.0045682,,2/28/20 3:20,63.88998032,,2/28/20 4:19,0.0049099,,2/28/20 3:20,63.88998032,,2/28/20 4:19,0.0044083,,2/28/20 4:19,1.0498171,,2/28/20 3:20,3.100952387
2/28/20 3:59,0.0042599,,2/28/20 3:59,0.9916307,,2/28/20 3:59,0.04856,,2/28/20 3:59,0.0168016,,2/28/20 4:30,0.0418691,,2/28/20 4:30,0.0132841,,2/28/20 3:59,0.005715,,2/28/20 3:30,63.63333282,,2/28/20 4:30,0.0046321,,2/28/20 3:30,63.63333282,,2/28/20 4:30,0.0023514,,2/28/20 4:30,1.0309344,,2/28/20 3:30,3.101245403
2/28/20 4:09,0.0020691,,2/28/20 4:09,0.9900436,,2/28/20 4:09,0.0489034,,2/28/20 4:09,0.0161221,,2/28/20 4:39,0.0401889,,2/28/20 4:39,0.0126057,,2/28/20 4:09,0.0049804,,2/28/20 3:40,63.52331505,,2/28/20 4:39,0.0041348,,2/28/20 3:40,63.52331505,,2/28/20 4:39,0.0037857,,2/28/20 4:39,1.0207614,,2/28/20 3:40,3.101245403
2/28/20 4:19,0.0036862,,2/28/20 4:19,1.0008608,,2/28/20 4:19,0.0461243,,2/28/20 4:19,0.0127388,,2/28/20 4:49,0.0422716,,2/28/20 4:49,0.0154924,,2/28/20 4:19,0.0047207,,2/28/20 3:50,63.4133419,,2/28/20 4:49,0.0040305,,2/28/20 3:50,63.4133419,,2/28/20 4:49,0.0032128,,2/28/20 4:49,1.0493217,,2/28/20 3:50,3.1010499
2/28/20 4:30,0.005512,,2/28/20 4:30,0.950847,,2/28/20 4:30,0.0470628,,2/28/20 4:30,0.0207065,,2/28/20 4:59,0.051609,,2/28/20 4:59,0.0141398,,2/28/20 4:30,0.00607,,2/28/20 4:00,63.19335098,,2/28/20 4:59,0.0043179,,2/28/20 4:00,63.19335098,,2/28/20 4:59,0.0034426,,2/28/20 4:59,1.0173369,,2/28/20 4:00,3.10114789
2/28/20 4:39,0.0054411,,2/28/20 4:39,0.9675948,,2/28/20 4:39,0.0516718,,2/28/20 4:39,0.0153229,,2/28/20 5:09,0.042041,,2/28/20 5:09,0.0188284,,2/28/20 4:39,0.0054652,,2/28/20 4:10,63.48665848,,2/28/20 5:09,0.0056159,,2/28/20 4:10,63.48665848,,2/28/20 5:09,0.0046882,,2/28/20 5:09,1.0391125,,2/28/20 4:10,3.100854635
2/28/20 4:49,0.005285,,2/28/20 4:49,0.9861804,,2/28/20 4:49,0.0494534,,2/28/20 4:49,0.0173342,,2/28/20 5:19,0.0409226,,2/28/20 5:19,0.0141243,,2/28/20 4:49,0.0058655,,2/28/20 4:19,63.15664978,,2/28/20 5:19,0.004522,,2/28/20 4:19,63.15664978,,2/28/20 5:19,0.0044865,,2/28/20 5:19,1.0286376,,2/28/20 4:19,3.10114789
2/28/20 4:59,0.0051983,,2/28/20 4:59,0.9616015,,2/28/20 4:59,0.051307,,2/28/20 4:59,0.0132776,,2/28/20 5:29,0.0468242,,2/28/20 5:29,0.0179573,,2/28/20 4:59,0.0047434,,2/28/20 4:30,63.33998413,,2/28/20 5:29,0.0056241,,2/28/20 4:30,63.33998413,,2/28/20 5:29,0.0050672,,2/28/20 5:29,1.0387538,,2/28/20 4:30,3.100952387
2/28/20 5:09,0.0051501,,2/28/20 5:09,0.963836,,2/28/20 5:09,0.0562871,,2/28/20 5:09,0.016592,,2/28/20 5:40,0.0381965,,2/28/20 5:40,0.019892,,2/28/20 5:09,0.0051873,,2/28/20 4:40,63.26666756,,2/28/20 5:40,0.0054509,,2/28/20 4:40,63.26666756,,2/28/20 5:40,0.0058336,,2/28/20 5:40,1.0445681,,2/28/20 4:40,3.10114789
2/28/20 5:19,0.0033939,,2/28/20 5:19,0.9958699,,2/28/20 5:19,0.0448317,,2/28/20 5:19,0.0157664,,2/28/20 5:49,0.0489744,,2/28/20 5:49,0.0150031,,2/28/20 5:19,0.004664,,2/28/20 4:50,62.90000229,,2/28/20 5:49,0.0054177,,2/28/20 4:50,62.90000229,,2/28/20 5:49,0.0035256,,2/28/20 5:49,1.0216595,,2/28/20 4:50,3.100561619
2/28/20 5:29,0.005627,,2/28/20 5:29,1.0062068,,2/28/20 5:29,0.0443933,,2/28/20 5:29,0.0174329,,2/28/20 5:59,0.0449769,,2/28/20 5:59,0.015804,,2/28/20 5:29,0.005334,,2/28/20 5:00,62.86334229,,2/28/20 5:59,0.0059308,,2/28/20 5:00,62.86334229,,2/28/20 5:59,0.0035673,,2/28/20 5:59,1.0440184,,2/28/20 5:00,3.100366354
2/28/20 5:40,0.0067026,,2/28/20 5:40,0.991401,,2/28/20 5:40,0.0497421,,2/28/20 5:40,0.0218249,,2/28/20 6:09,0.046459,,2/28/20 6:09,0.0137326,,2/28/20 5:40,0.0058709,,2/28/20 5:09,63.01001663,,2/28/20 6:09,0.0047142,,2/28/20 5:09,63.01001663,,2/28/20 6:09,0.0042142,,2/28/20 6:09,1.0423332,,2/28/20 5:09,3.100854635
2/28/20 5:49,0.0043119,,2/28/20 5:49,0.9612465,,2/28/20 5:49,0.0542834,,2/28/20 5:49,0.0166695,,2/28/20 6:19,0.0511677,,2/28/20 6:19,0.0138885,,2/28/20 5:49,0.0050065,,2/28/20 5:19,63.04667664,,2/28/20 6:19,0.0043797,,2/28/20 5:19,63.04667664,,2/28/20 6:19,0.0024071,,2/28/20 6:19,1.0648237,,2/28/20 5:19,3.100756884
2/28/20 5:59,0.0035113,,2/28/20 5:59,0.9797276,,2/28/20 5:59,0.0430945,,2/28/20 5:59,0.0226677,,2/28/20 6:29,0.0458908,,2/28/20 6:29,0.016419,,2/28/20 5:59,0.0058564,,2/28/20 5:29,62.97331543,,2/28/20 6:29,0.0045745,,2/28/20 5:29,62.97331543,,2/28/20 6:29,0.0018893,,2/28/20 6:29,1.0569062,,2/28/20 5:29,3.100952387
2/28/20 6:09,0.0039761,,2/28/20 6:09,0.9713746,,2/28/20 6:09,0.0440117,,2/28/20 6:09,0.0166868,,2/28/20 6:39,0.0465089,,2/28/20 6:39,0.015391,,2/28/20 6:09,0.0052739,,2/28/20 5:40,63.01001663,,2/28/20 6:39,0.0049577,,2/28/20 5:40,63.01001663,,2/28/20 6:39,0.0036623,,2/28/20 6:39,1.030826,,2/28/20 5:40,3.100464106
2/28/20 6:19,0.0047843,,2/28/20 6:19,0.9854703,,2/28/20 6:19,0.0503435,,2/28/20 6:19,0.0178348,,2/28/20 6:50,0.0405692,,2/28/20 6:50,0.0141343,,2/28/20 6:19,0.0056836,,2/28/20 5:50,63.04667664,,2/28/20 6:50,0.0040037,,2/28/20 5:50,63.04667664,,2/28/20 6:50,0.0020521,,2/28/20 6:50,1.0333086,,2/28/20 5:50,3.10065937
2/28/20 6:29,0.0048289,,2/28/20 6:29,0.9880389,,2/28/20 6:29,0.0471305,,2/28/20 6:29,0.0146281,,2/28/20 7:00,0.0461099,,2/28/20 7:00,0.0132058,,2/28/20 6:29,0.005003,,2/28/20 6:00,62.82668228,,2/28/20 7:00,0.0040293,,2/28/20 6:00,62.82668228,,2/28/20 7:00,0.0045717,,2/28/20 7:00,1.0535127,,2/28/20 6:00,3.10065937
2/28/20 6:39,0.0057159,,2/28/20 6:39,0.9524967,,2/28/20 6:39,0.044871,,2/28/20 6:39,0.0182936,,2/28/20 7:09,0.039055,,2/28/20 7:09,0.0138409,,2/28/20 6:39,0.0053957,,2/28/20 6:09,62.60664673,,2/28/20 7:09,0.004282,,2/28/20 6:09,62.60664673,,2/28/20 7:09,0.0039634,,2/28/20 7:09,1.0332235,,2/28/20 6:09,3.1010499
2/28/20 6:50,0.0041016,,2/28/20 6:50,0.981795,,2/28/20 6:50,0.0539189,,2/28/20 6:50,0.0153925,,2/28/20 7:19,0.0464104,,2/28/20 7:19,0.0145853,,2/28/20 6:50,0.0048903,,2/28/20 6:19,62.75332451,,2/28/20 7:19,0.0042424,,2/28/20 6:19,62.75332451,,2/28/20 7:19,0.0034686,,2/28/20 7:19,1.0500855,,2/28/20 6:19,3.1010499
2/28/20 7:00,0.0041554,,2/28/20 7:00,1.01007,,2/28/20 7:00,0.0456047,,2/28/20 7:00,0.017768,,2/28/20 7:29,0.0472509,,2/28/20 7:29,0.0146287,,2/28/20 7:00,0.0061667,,2/28/20 6:29,63.04667664,,2/28/20 7:29,0.0051978,,2/28/20 6:29,63.04667664,,2/28/20 7:29,0.0063653,,2/28/20 7:29,1.0383925,,2/28/20 6:29,3.100464106
2/28/20 7:09,0.0032089,,2/28/20 7:09,0.9999002,,2/28/20 7:09,0.045118,,2/28/20 7:09,0.0167605,,2/28/20 7:39,0.0481216,,2/28/20 7:39,0.0166474,,2/28/20 7:09,0.0048922,,2/28/20 6:39,62.78998108,,2/28/20 7:39,0.0049572,,2/28/20 6:39,62.78998108,,2/28/20 7:39,0.0035553,,2/28/20 7:39,1.0430352,,2/28/20 6:39,3.100756884
2/28/20 7:19,0.0038922,,2/28/20 7:19,0.9935728,,2/28/20 7:19,0.0430323,,2/28/20 7:19,0.0142203,,2/28/20 7:49,0.0483888,,2/28/20 7:49,0.013034,,2/28/20 7:19,0.0050761,,2/28/20 6:50,62.53333359,,2/28/20 7:49,0.0045767,,2/28/20 6:50,62.53333359,,2/28/20 7:49,0.0040264,,2/28/20 7:49,1.0332183,,2/28/20 6:50,3.10065937
2/28/20 7:29,0.0039352,,2/28/20 7:29,1.0210334,,2/28/20 7:29,0.0489366,,2/28/20 7:29,0.0153614,,2/28/20 8:00,0.0396271,,2/28/20 8:00,0.0143313,,2/28/20 7:29,0.0049751,,2/28/20 7:00,62.38665924,,2/28/20 8:00,0.0046746,,2/28/20 7:00,62.38665924,,2/28/20 8:00,0.0037947,,2/28/20 8:00,1.067874,,2/28/20 7:00,3.100561619
2/28/20 7:39,0.0036171,,2/28/20 7:39,0.9709987,,2/28/20 7:39,0.0569279,,2/28/20 7:39,0.0169453,,2/28/20 8:10,0.0426904,,2/28/20 8:10,0.0133508,,2/28/20 7:39,0.0056944,,2/28/20 7:09,62.38665924,,2/28/20 8:10,0.0043157,,2/28/20 7:09,62.38665924,,2/28/20 8:10,0.0027641,,2/28/20 8:10,1.0604056,,2/28/20 7:09,3.100366354
2/28/20 7:49,0.0032278,,2/28/20 7:49,0.9896469,,2/28/20 7:49,0.0460958,,2/28/20 7:49,0.0180084,,2/28/20 8:19,0.0438546,,2/28/20 8:19,0.0125166,,2/28/20 7:49,0.0050439,,2/28/20 7:19,62.53333359,,2/28/20 8:19,0.0047586,,2/28/20 7:19,62.53333359,,2/28/20 8:19,0.0038738,,2/28/20 8:19,1.0177369,,2/28/20 7:19,3.100464106
2/28/20 8:00,0.0029536,,2/28/20 8:00,0.9758643,,2/28/20 8:00,0.0421882,,2/28/20 8:00,0.0179997,,2/28/20 8:29,0.0397339,,2/28/20 8:29,0.0153504,,2/28/20 8:00,0.0053981,,2/28/20 7:29,62.38665924,,2/28/20 8:29,0.0043775,,2/28/20 7:29,62.38665924,,2/28/20 8:29,0.0038485,,2/28/20 8:29,1.0274712,,2/28/20 7:29,3.100366354
2/28/20 8:10,0.0041869,,2/28/20 8:10,0.9503458,,2/28/20 8:10,0.0496092,,2/28/20 8:10,0.0172451,,2/28/20 8:39,0.0459042,,2/28/20 8:39,0.019158,,2/28/20 8:10,0.0049159,,2/28/20 7:40,62.53333359,,2/28/20 8:39,0.0053319,,2/28/20 7:40,62.53333359,,2/28/20 8:39,0.0040586,,2/28/20 8:39,1.0471358,,2/28/20 7:40,3.100366354
2/28/20 8:19,0.0046834,,2/28/20 8:19,1.0057265,,2/28/20 8:19,0.0491673,,2/28/20 8:19,0.013568,,2/28/20 8:49,0.0409555,,2/28/20 8:49,0.0212377,,2/28/20 8:19,0.0050758,,2/28/20 7:50,62.46002045,,2/28/20 8:49,0.0059221,,2/28/20 7:50,62.46002045,,2/28/20 8:49,0.0037484,,2/28/20 8:49,1.0471616,,2/28/20 7:50,3.100561619
2/28/20 8:29,0.0028279,,2/28/20 8:29,0.9836953,,2/28/20 8:29,0.0489087,,2/28/20 8:29,0.018209,,2/28/20 8:59,0.0470498,,2/28/20 8:59,0.0160568,,2/28/20 8:29,0.0056002,,2/28/20 8:01,62.38665924,,2/28/20 8:59,0.0043644,,2/28/20 8:01,62.38665924,,2/28/20 8:59,0.0018707,,2/28/20 8:59,1.0346119,,2/28/20 8:01,3.100952387
2/28/20 8:39,0.0073873,,2/28/20 8:39,1.0047032,,2/28/20 8:39,0.0502064,,2/28/20 8:39,0.0232753,,2/28/20 9:10,0.0405094,,2/28/20 9:10,0.0135704,,2/28/20 8:39,0.005839,,2/28/20 8:10,62.56999359,,2/28/20 9:10,0.0048385,,2/28/20 8:10,62.56999359,,2/28/20 9:10,0.004215,,2/28/20 9:10,1.0304389,,2/28/20 8:10,3.100171089
2/28/20 8:49,0.004177,,2/28/20 8:49,0.9932804,,2/28/20 8:49,0.0440659,,2/28/20 8:49,0.0173399,,2/28/20 9:20,0.0373326,,2/28/20 9:20,0.0138534,,2/28/20 8:49,0.005618,,2/28/20 8:20,62.38665924,,2/28/20 9:20,0.00442,,2/28/20 8:20,62.38665924,,2/28/20 9:20,0.0053044,,2/28/20 9:20,1.0259279,,2/28/20 8:20,3.100464106
2/28/20 8:59,0.0028933,,2/28/20 8:59,1.0258364,,2/28/20 8:59,0.0477745,,2/28/20 8:59,0.0156832,,2/28/20 9:29,0.047643,,2/28/20 9:29,0.0187004,,2/28/20 8:59,0.0045505,,2/28/20 8:30,62.64335136,,2/28/20 9:29,0.005892,,2/28/20 8:30,62.64335136,,2/28/20 9:29,0.0045932,,2/28/20 9:29,1.0555307,,2/28/20 8:30,3.099780083
2/28/20 9:10,0.0044836,,2/28/20 9:10,0.984823,,2/28/20 9:10,0.0473537,,2/28/20 9:10,0.0185137,,2/28/20 9:39,0.0417986,,2/28/20 9:39,0.0148641,,2/28/20 9:10,0.0049726,,2/28/20 8:40,62.16666489,,2/28/20 9:39,0.0055699,,2/28/20 8:40,62.16666489,,2/28/20 9:39,0.0052649,,2/28/20 9:39,1.0310376,,2/28/20 8:40,3.100268602
2/28/20 9:19,0.0029949,,2/28/20 9:19,0.9853033,,2/28/20 9:19,0.0445025,,2/28/20 9:19,0.0162917,,2/28/20 9:49,0.0561147,,2/28/20 9:49,0.0135783,,2/28/20 9:19,0.0051852,,2/28/20 8:50,62.20332489,,2/28/20 9:49,0.0044714,,2/28/20 8:50,62.20332489,,2/28/20 9:49,0.0027542,,2/28/20 9:49,1.0399951,,2/28/20 8:50,3.10065937
2/28/20 9:29,0.0030583,,2/28/20 9:29,0.982693,,2/28/20 9:29,0.0525048,,2/28/20 9:29,0.0209043,,2/28/20 9:59,0.0403916,,2/28/20 9:59,0.0152013,,2/28/20 9:29,0.0052302,,2/28/20 9:00,62.13001175,,2/28/20 9:59,0.0051496,,2/28/20 9:00,62.13001175,,2/28/20 9:59,0.0040269,,2/28/20 9:59,1.0421087,,2/28/20 9:00,3.100073099
2/28/20 9:39,0.0046143,,2/28/20 9:39,0.9881433,,2/28/20 9:39,0.0467831,,2/28/20 9:39,0.0215547,,2/28/20 10:09,0.0449163,,2/28/20 10:09,0.0141629,,2/28/20 9:39,0.0059677,,2/28/20 9:10,62.34999924,,2/28/20 10:09,0.0050759,,2/28/20 9:10,62.34999924,,2/28/20 10:09,0.0030148,,2/28/20 10:09,1.0242092,,2/28/20 9:10,3.100171089
2/28/20 9:49,0.0032504,,2/28/20 9:49,0.9694325,,2/28/20 9:49,0.0494301,,2/28/20 9:49,0.0168595,,2/28/20 10:20,0.040149,,2/28/20 10:20,0.012112,,2/28/20 9:49,0.0053421,,2/28/20 9:20,62.71666794,,2/28/20 10:20,0.0043607,,2/28/20 9:20,62.71666794,,2/28/20 10:20,0.0037837,,2/28/20 10:20,1.0206453,,2/28/20 9:20,3.099780083
2/28/20 9:59,0.0036569,,2/28/20 9:59,0.9910251,,2/28/20 9:59,0.0466093,,2/28/20 9:59,0.0166184,,2/28/20 10:30,0.0394403,,2/28/20 10:30,0.0157959,,2/28/20 9:59,0.0052352,,2/28/20 9:30,62.34999924,,2/28/20 10:30,0.0051999,,2/28/20 9:30,62.34999924,,2/28/20 10:30,0.0042674,,2/28/20 10:30,1.0491333,,2/28/20 9:30,3.10065937
2/28/20 10:09,0.0036556,,2/28/20 10:09,0.9747993,,2/28/20 10:09,0.0496105,,2/28/20 10:09,0.0171588,,2/28/20 10:39,0.0485687,,2/28/20 10:39,0.0212159,,2/28/20 10:09,0.0052493,,2/28/20 9:40,62.38665924,,2/28/20 10:39,0.0062898,,2/28/20 9:40,62.38665924,,2/28/20 10:39,0.0050109,,2/28/20 10:39,1.0425242,,2/28/20 9:40,3.099780083
2/28/20 10:20,0.0034726,,2/28/20 10:20,0.9881016,,2/28/20 10:20,0.0444968,,2/28/20 10:20,0.0206458,,2/28/20 10:49,0.0406151,,2/28/20 10:49,0.0153928,,2/28/20 10:20,0.0053654,,2/28/20 9:50,62.42331581,,2/28/20 10:49,0.0047667,,2/28/20 9:50,62.42331581,,2/28/20 10:49,0.0038001,,2/28/20 10:49,1.0213318,,2/28/20 9:50,3.099975586
2/28/20 10:30,0.0028228,,2/28/20 10:30,1.0093809,,2/28/20 10:30,0.0470694,,2/28/20 10:30,0.0150886,,2/28/20 10:59,0.0434298,,2/28/20 10:59,0.0139704,,2/28/20 10:30,0.0049635,,2/28/20 9:59,62.38665924,,2/28/20 10:59,0.0044821,,2/28/20 9:59,62.38665924,,2/28/20 10:59,0.0043577,,2/28/20 10:59,1.0503617,,2/28/20 9:59,3.09968257
2/28/20 10:39,0.0048196,,2/28/20 10:39,1.0224325,,2/28/20 10:39,0.0492579,,2/28/20 10:39,0.0149836,,2/28/20 11:09,0.0395953,,2/28/20 11:09,0.0122996,,2/28/20 10:39,0.0051415,,2/28/20 10:09,62.34999924,,2/28/20 11:09,0.0045049,,2/28/20 10:09,62.34999924,,2/28/20 11:09,0.0039369,,2/28/20 11:09,1.0252053,,2/28/20 10:09,3.099877834
2/28/20 10:49,0.0048507,,2/28/20 10:49,0.9410531,,2/28/20 10:49,0.0551252,,2/28/20 10:49,0.0201486,,2/28/20 11:19,0.0448288,,2/28/20 11:19,0.0163845,,2/28/20 10:49,0.0056004,,2/28/20 10:20,62.64335136,,2/28/20 11:19,0.0047607,,2/28/20 10:20,62.64335136,,2/28/20 11:19,0.0047685,,2/28/20 11:19,1.0106659,,2/28/20 10:20,3.099487305
2/28/20 10:59,0.0028646,,2/28/20 10:59,0.963648,,2/28/20 10:59,0.0489054,,2/28/20 10:59,0.0157768,,2/28/20 11:29,0.0506352,,2/28/20 11:29,0.0165435,,2/28/20 10:59,0.0057718,,2/28/20 10:30,62.60664673,,2/28/20 11:29,0.0047791,,2/28/20 10:30,62.60664673,,2/28/20 11:29,0.0044195,,2/28/20 11:29,1.0256466,,2/28/20 10:30,3.099389553
