Machines > Lathe 1 > MIB > X-Axial > Peak Acceleration,,,Machines > Lathe 1 > MIB > X-Axial > Peak Velocity,,,Machines > Lathe 1 > MIB > X-Axial > Band 1,,,Machines > Lathe 1 > MIB > X-Axial > Damage Accumulation,,,Machines > Lathe 1 > MIB > Y-Vertical > RMS Velocity,,,Machines > Lathe 1 > MIB > Y-Vertical > Temperature,,,Machines > Lathe 1 > MIB > X-Axial > RMS Velocity,,,Machines > Lathe 1 > MIB > X-Axial > Temperature,,,Machines > Lathe 1 > MIB > Y-Vertical > Band 1,,,Machines > Lathe 1 > MIB > Y-Vertical > Damage Accumulation,,,Machines > Lathe 1 > MIB > Y-Vertical > Peak Acceleration,,,Machines > Lathe 1 > MIB > Y-Vertical > Peak Velocity,,,Machines > Lathe 1 > MIB > Battery Voltage,
2/27/20 17:06,0.0471868,,2/27/20 17:06,0.0183344,,2/27/20 17:06,0.0038146,,2/27/20 17:06,0.9923296,,2/27/20 17:15,0.0044466,,2/27/20 17:06,69.68788452,,2/27/20 17:06,0.0048909,,2/27/20 17:16,69.61743813,,2/27/20 17:15,0.0030117,,2/27/20 17:15,0.993317,,2/27/20 17:15,0.0477364,,2/27/20 17:15,0.0155433,,2/27/20 17:06,3.094505548
2/27/20 17:15,0.0434415,,2/27/20 17:15,0.0142774,,2/27/20 17:15,0.003215,,2/27/20 17:15,0.9862273,,2/27/20 17:25,0.0298946,,2/27/20 17:16,69.61743813,,2/27/20 17:15,0.0051643,,2/27/20 17:26,68.8071003,,2/27/20 17:25,0.0324008,,2/27/20 17:25,27.6359734,,2/27/20 17:25,0.5241477,,2/27/20 17:25,0.0735547,,2/27/20 17:16,3.09411478
2/27/20 17:25,0.7277681,,2/27/20 17:25,0.1424718,,2/27/20 17:25,0.0269954,,2/27/20 17:25,31.7817642,,2/27/20 17:35,0.0040555,,2/27/20 17:26,68.8071003,,2/27/20 17:25,0.0418954,,2/27/20 17:36,70.18112946,,2/27/20 17:35,0.0025432,,2/27/20 17:35,0.9942272,,2/27/20 17:35,0.0469653,,2/27/20 17:35,0.0143665,,2/27/20 17:26,3.0946033
2/27/20 17:35,0.0484782,,2/27/20 17:35,0.0140739,,2/27/20 17:35,0.0042157,,2/27/20 17:35,1.0210359,,2/27/20 17:46,0.0038733,,2/27/20 17:36,70.18112946,,2/27/20 17:35,0.0047603,,2/27/20 17:47,71.766539,,2/27/20 17:46,0.0042622,,2/27/20 17:46,1.0034577,,2/27/20 17:46,0.0444974,,2/27/20 17:46,0.0168846,,2/27/20 17:36,3.09411478
2/27/20 17:46,0.047758,,2/27/20 17:46,0.0159708,,2/27/20 17:46,0.0035638,,2/27/20 17:46,1.000535,,2/27/20 17:56,0.0041549,,2/27/20 17:47,71.766539,,2/27/20 17:46,0.004734,,2/27/20 17:57,72.99963417,,2/27/20 17:56,0.0035058,,2/27/20 17:56,1.0054571,,2/27/20 17:56,0.0460133,,2/27/20 17:56,0.012644,,2/27/20 17:47,3.09411478
2/27/20 17:56,0.0506948,,2/27/20 17:56,0.0159897,,2/27/20 17:56,0.003925,,2/27/20 17:56,1.0060227,,2/27/20 18:06,0.0041597,,2/27/20 17:57,72.99963417,,2/27/20 17:56,0.0047999,,2/27/20 18:07,73.56332893,,2/27/20 18:06,0.0045429,,2/27/20 18:06,1.0053739,,2/27/20 18:06,0.042113,,2/27/20 18:06,0.0147018,,2/27/20 17:57,3.093528748
2/27/20 18:06,0.0489496,,2/27/20 18:06,0.0176159,,2/27/20 18:06,0.003413,,2/27/20 18:06,1.0158008,,2/27/20 18:16,0.0043546,,2/27/20 18:07,73.56332893,,2/27/20 18:06,0.0050155,,2/27/20 18:16,73.66903801,,2/27/20 18:16,0.0039099,,2/27/20 18:16,1.0130918,,2/27/20 18:16,0.0457969,,2/27/20 18:16,0.0124996,,2/27/20 18:07,3.093919277
2/27/20 18:16,0.0517788,,2/27/20 18:16,0.0186501,,2/27/20 18:16,0.0025598,,2/27/20 18:16,0.9996313,,2/27/20 18:25,0.0051287,,2/27/20 18:16,73.66903801,,2/27/20 18:16,0.0051546,,2/27/20 18:26,73.31672707,,2/27/20 18:25,0.0040544,,2/27/20 18:25,0.9955781,,2/27/20 18:25,0.0468954,,2/27/20 18:25,0.0137664,,2/27/20 18:16,3.093333483
2/27/20 18:25,0.0412332,,2/27/20 18:25,0.0159675,,2/27/20 18:25,0.0045684,,2/27/20 18:25,0.9895914,,2/27/20 18:35,0.0041711,,2/27/20 18:26,73.31672707,,2/27/20 18:25,0.0053312,,2/27/20 18:36,72.22456245,,2/27/20 18:35,0.0050879,,2/27/20 18:35,1.0167527,,2/27/20 18:35,0.0403681,,2/27/20 18:35,0.0124674,,2/27/20 18:26,3.093821764
2/27/20 18:35,0.0509938,,2/27/20 18:35,0.0155174,,2/27/20 18:35,0.0043105,,2/27/20 18:35,0.9724819,,2/27/20 18:45,0.0052201,,2/27/20 18:36,72.22456245,,2/27/20 18:35,0.0048836,,2/27/20 18:46,72.04840698,,2/27/20 18:45,0.0031341,,2/27/20 18:45,1.0305249,,2/27/20 18:45,0.0427125,,2/27/20 18:45,0.0154821,,2/27/20 18:36,3.09411478
2/27/20 18:45,0.0434985,,2/27/20 18:45,0.0160377,,2/27/20 18:45,0.0046618,,2/27/20 18:45,1.0072563,,2/27/20 18:55,0.0139185,,2/27/20 18:46,72.04840698,,2/27/20 18:45,0.0054485,,2/27/20 18:56,72.11885338,,2/27/20 18:55,0.0134056,,2/27/20 18:55,1.1107112,,2/27/20 18:55,0.0671324,,2/27/20 18:55,0.0380452,,2/27/20 18:46,3.093528748
2/27/20 18:55,0.1237028,,2/27/20 18:55,0.0718272,,2/27/20 18:55,0.0159412,,2/27/20 18:55,1.0898882,,2/27/20 19:06,0.00461,,2/27/20 18:56,72.11885338,,2/27/20 18:55,0.0197677,,2/27/20 19:07,72.29500885,,2/27/20 19:06,0.0030418,,2/27/20 19:06,1.0110584,,2/27/20 19:06,0.0443914,,2/27/20 19:06,0.0134962,,2/27/20 18:56,3.093528748
2/27/20 19:06,0.0438404,,2/27/20 19:06,0.0157379,,2/27/20 19:06,0.004046,,2/27/20 19:06,1.0064961,,2/27/20 19:16,0.0049114,,2/27/20 19:07,72.29500885,,2/27/20 19:06,0.0045692,,2/27/20 19:16,72.61209831,,2/27/20 19:16,0.003569,,2/27/20 19:16,1.024023,,2/27/20 19:16,0.0460507,,2/27/20 19:16,0.01447,,2/27/20 19:07,3.093821764
2/27/20 19:16,0.0470317,,2/27/20 19:16,0.0147809,,2/27/20 19:16,0.0026338,,2/27/20 19:16,0.9903653,,2/27/20 19:26,0.0298967,,2/27/20 19:16,72.61209831,,2/27/20 19:16,0.0052747,,2/27/20 19:26,72.8234787,,2/27/20 19:26,0.0418908,,2/27/20 19:26,26.2177902,,2/27/20 19:26,0.515821,,2/27/20 19:26,0.0799629,,2/27/20 19:16,3.093919277
2/27/20 19:26,0.755547,,2/27/20 19:26,0.1238623,,2/27/20 19:26,0.0310462,,2/27/20 19:26,31.2630227,,2/27/20 19:35,0.0039808,,2/27/20 19:26,72.8234787,,2/27/20 19:26,0.0386571,,2/27/20 19:36,73.59859161,,2/27/20 19:35,0.0039025,,2/27/20 19:35,1.0034504,,2/27/20 19:35,0.0412855,,2/27/20 19:35,0.0149745,,2/27/20 19:26,3.093919277
2/27/20 19:35,0.0528308,,2/27/20 19:35,0.0136901,,2/27/20 19:35,0.0039467,,2/27/20 19:35,0.9955571,,2/27/20 19:45,0.0059468,,2/27/20 19:36,73.59859161,,2/27/20 19:35,0.0047903,,2/27/20 19:46,74.62026863,,2/27/20 19:45,0.0068481,,2/27/20 19:45,0.9559059,,2/27/20 19:45,0.0524312,,2/27/20 19:45,0.0239801,,2/27/20 19:36,3.093235493
2/27/20 19:45,0.0528928,,2/27/20 19:45,0.0285449,,2/27/20 19:45,0.0093171,,2/27/20 19:45,0.9561007,,2/27/20 19:55,0.0285793,,2/27/20 19:46,74.62026863,,2/27/20 19:45,0.0079379,,2/27/20 19:56,76.17045326,,2/27/20 19:55,0.0332666,,2/27/20 19:55,25.8995414,,2/27/20 19:55,0.5150223,,2/27/20 19:55,0.071494,,2/27/20 19:46,3.093333483
2/27/20 19:55,0.7342818,,2/27/20 19:55,0.1427976,,2/27/20 19:55,0.0469297,,2/27/20 19:55,31.2346259,,2/27/20 20:05,0.0047249,,2/27/20 19:56,76.17045326,,2/27/20 19:55,0.0439432,,2/27/20 20:06,77.05123749,,2/27/20 20:05,0.0039706,,2/27/20 20:05,1.0251852,,2/27/20 20:05,0.0500517,,2/27/20 20:05,0.0145044,,2/27/20 19:56,3.092844963
2/27/20 20:05,0.0453947,,2/27/20 20:05,0.0144401,,2/27/20 20:05,0.0038636,,2/27/20 20:05,1.0060136,,2/27/20 20:16,0.005152,,2/27/20 20:06,77.05123749,,2/27/20 20:05,0.0053021,,2/27/20 20:16,77.61492882,,2/27/20 20:16,0.0044328,,2/27/20 20:16,0.9733094,,2/27/20 20:16,0.0495507,,2/27/20 20:16,0.0150733,,2/27/20 20:06,3.09313798
2/27/20 20:16,0.0500318,,2/27/20 20:16,0.0169041,,2/27/20 20:16,0.0046107,,2/27/20 20:16,0.9800682,,2/27/20 20:26,0.030006,,2/27/20 20:16,77.61492882,,2/27/20 20:16,0.005673,,2/27/20 20:26,78.39004517,,2/27/20 20:26,0.0313156,,2/27/20 20:26,25.2473803,,2/27/20 20:26,0.5873467,,2/27/20 20:26,0.090321,,2/27/20 20:16,3.092649698
2/27/20 20:26,0.9083327,,2/27/20 20:26,0.1356741,,2/27/20 20:26,0.03279,,2/27/20 20:26,30.7791034,,2/27/20 20:36,0.0041498,,2/27/20 20:26,78.39004517,,2/27/20 20:26,0.0436797,,2/27/20 20:36,77.96724319,,2/27/20 20:36,0.0039594,,2/27/20 20:36,0.9971736,,2/27/20 20:36,0.0474998,,2/27/20 20:36,0.0125082,,2/27/20 20:26,3.092649698
2/27/20 20:36,0.0485164,,2/27/20 20:36,0.0200222,,2/27/20 20:36,0.0042855,,2/27/20 20:36,0.9694478,,2/27/20 20:46,0.00462,,2/27/20 20:36,77.96724319,,2/27/20 20:36,0.0054874,,2/27/20 20:46,77.72064133,,2/27/20 20:46,0.0024258,,2/27/20 20:46,0.999853,,2/27/20 20:46,0.0483921,,2/27/20 20:46,0.0137654,,2/27/20 20:36,3.092747211
2/27/20 20:46,0.0459148,,2/27/20 20:46,0.0175713,,2/27/20 20:46,0.0045745,,2/27/20 20:46,0.9708977,,2/27/20 20:55,0.0044844,,2/27/20 20:46,77.72064133,,2/27/20 20:46,0.0053798,,2/27/20 20:56,77.43877335,,2/27/20 20:55,0.0032153,,2/27/20 20:55,0.9940314,,2/27/20 20:55,0.0441948,,2/27/20 20:55,0.0167314,,2/27/20 20:46,3.093040228
2/27/20 20:55,0.044738,,2/27/20 20:55,0.0175464,,2/27/20 20:55,0.0052959,,2/27/20 20:55,0.9867554,,2/27/20 21:05,0.0046069,,2/27/20 20:56,77.43877335,,2/27/20 20:55,0.0049188,,2/27/20 21:05,76.55798912,,2/27/20 21:05,0.0024596,,2/27/20 21:05,1.0087166,,2/27/20 21:05,0.0466024,,2/27/20 21:05,0.0126856,,2/27/20 20:56,3.093040228
2/27/20 21:05,0.0485686,,2/27/20 21:05,0.0166701,,2/27/20 21:05,0.0041511,,2/27/20 21:05,1.0103404,,2/27/20 21:15,0.0054839,,2/27/20 21:05,76.55798912,,2/27/20 21:05,0.0050728,,2/27/20 21:15,75.60676193,,2/27/20 21:15,0.0040344,,2/27/20 21:15,1.0249873,,2/27/20 21:15,0.0482337,,2/27/20 21:15,0.0161012,,2/27/20 21:05,3.093626499
2/27/20 21:15,0.0619593,,2/27/20 21:15,0.0140956,,2/27/20 21:15,0.003553,,2/27/20 21:15,1.0175329,,2/27/20 21:26,0.0051081,,2/27/20 21:15,75.60676193,,2/27/20 21:15,0.0046164,,2/27/20 21:26,74.8669117,,2/27/20 21:26,0.0030594,,2/27/20 21:26,1.0327592,,2/27/20 21:26,0.0464189,,2/27/20 21:26,0.0170892,,2/27/20 21:15,3.093528748
2/27/20 21:26,0.0446062,,2/27/20 21:26,0.0141214,,2/27/20 21:26,0.0041003,,2/27/20 21:26,0.9925526,,2/27/20 21:36,0.0041426,,2/27/20 21:26,74.8669117,,2/27/20 21:26,0.0047319,,2/27/20 21:36,74.51459732,,2/27/20 21:36,0.0030707,,2/27/20 21:36,1.0331801,,2/27/20 21:36,0.0434667,,2/27/20 21:36,0.0129604,,2/27/20 21:26,3.094212294
2/27/20 21:36,0.0495054,,2/27/20 21:36,0.0177453,,2/27/20 21:36,0.0036801,,2/27/20 21:36,1.0044112,,2/27/20 21:46,0.0304716,,2/27/20 21:36,74.51459732,,2/27/20 21:36,0.0053052,,2/27/20 21:47,73.73948441,,2/27/20 21:46,0.0359808,,2/27/20 21:46,26.3850364,,2/27/20 21:46,0.5796871,,2/27/20 21:46,0.0765915,,2/27/20 21:36,3.093528748
2/27/20 21:46,0.926975,,2/27/20 21:46,0.1501091,,2/27/20 21:46,0.0661123,,2/27/20 21:46,31.0091863,,2/27/20 21:56,0.0321135,,2/27/20 21:47,73.73948441,,2/27/20 21:46,0.0522545,,2/27/20 21:57,75.64198341,,2/27/20 21:56,0.0278569,,2/27/20 21:56,26.4684455,,2/27/20 21:56,0.5174215,,2/27/20 21:56,0.0795492,,2/27/20 21:47,3.094212294
2/27/20 21:56,0.8132762,,2/27/20 21:56,0.1464906,,2/27/20 21:56,0.0309542,,2/27/20 21:56,30.1529978,,2/27/20 22:06,0.0315198,,2/27/20 21:57,75.64198341,,2/27/20 21:56,0.0467078,,2/27/20 22:06,78.14339867,,2/27/20 22:06,0.036014,,2/27/20 22:06,25.7065837,,2/27/20 22:06,0.604959,,2/27/20 22:06,0.0802133,,2/27/20 21:57,3.093724012
2/27/20 22:05,0.7213414,,2/27/20 22:05,0.1660199,,2/27/20 22:05,0.0500809,,2/27/20 22:05,29.518334,,2/27/20 22:15,0.0290094,,2/27/20 22:06,78.14339867,,2/27/20 22:05,0.0530233,,2/27/20 22:16,81.27899628,,2/27/20 22:15,0.0293528,,2/27/20 22:15,24.9695354,,2/27/20 22:15,0.5473553,,2/27/20 22:15,0.0728125,,2/27/20 22:06,3.092942476
2/27/20 22:15,0.7248601,,2/27/20 22:15,0.1223488,,2/27/20 22:15,0.0572298,,2/27/20 22:15,29.0383865,,2/27/20 22:25,0.006957,,2/27/20 22:16,81.27899628,,2/27/20 22:15,0.0447079,,2/27/20 22:26,83.42809715,,2/27/20 22:25,0.0065287,,2/27/20 22:25,0.9422292,,2/27/20 22:25,0.0504962,,2/27/20 22:25,0.0184781,,2/27/20 22:16,3.092258692
2/27/20 22:25,0.0506571,,2/27/20 22:25,0.0171209,,2/27/20 22:25,0.006115,,2/27/20 22:25,0.9957369,,2/27/20 22:36,0.0327817,,2/27/20 22:26,83.42809715,,2/27/20 22:25,0.0068168,,2/27/20 22:37,83.67474022,,2/27/20 22:36,0.042375,,2/27/20 22:36,26.262993,,2/27/20 22:36,0.5867968,,2/27/20 22:36,0.0783707,,2/27/20 22:26,3.092649698
2/27/20 22:36,0.8063928,,2/27/20 22:36,0.1507376,,2/27/20 22:36,0.061721,,2/27/20 22:36,29.449534,,2/27/20 22:46,0.0312921,,2/27/20 22:37,83.67474022,,2/27/20 22:36,0.0541025,,2/27/20 22:47,85.04876938,,2/27/20 22:46,0.0342858,,2/27/20 22:46,25.9807138,,2/27/20 22:46,0.5929663,,2/27/20 22:46,0.075922,,2/27/20 22:37,3.092454195
2/27/20 22:46,0.7304691,,2/27/20 22:46,0.1559363,,2/27/20 22:46,0.0691462,,2/27/20 22:46,28.8903574,,2/27/20 22:56,0.0322752,,2/27/20 22:47,85.04876938,,2/27/20 22:46,0.0542302,,2/27/20 22:57,86.03522148,,2/27/20 22:56,0.0372192,,2/27/20 22:56,25.5045618,,2/27/20 22:56,0.57007,,2/27/20 22:56,0.0827507,,2/27/20 22:47,3.092551947
2/27/20 22:56,0.8626819,,2/27/20 22:56,0.1936259,,2/27/20 22:56,0.0275399,,2/27/20 22:56,28.4050087,,2/27/20 23:06,0.0052995,,2/27/20 22:57,86.03522148,,2/27/20 22:56,0.0551839,,2/27/20 23:06,87.09216118,,2/27/20 23:06,0.0026522,,2/27/20 23:06,0.9937871,,2/27/20 23:06,0.043571,,2/27/20 23:06,0.0158531,,2/27/20 22:57,3.092747211
2/27/20 23:06,0.0468315,,2/27/20 23:06,0.0152161,,2/27/20 23:06,0.0037694,,2/27/20 23:06,1.0019416,,2/27/20 23:16,0.0052847,,2/27/20 23:06,87.09216118,,2/27/20 23:06,0.0054126,,2/27/20 23:16,87.83201141,,2/27/20 23:16,0.0053315,,2/27/20 23:16,0.9966011,,2/27/20 23:16,0.0502741,,2/27/20 23:16,0.0154322,,2/27/20 23:06,3.09313798
2/27/20 23:16,0.0484491,,2/27/20 23:16,0.0157088,,2/27/20 23:16,0.0053387,,2/27/20 23:16,1.0037989,,2/27/20 23:25,0.0044007,,2/27/20 23:16,87.83201141,,2/27/20 23:16,0.0048693,,2/27/20 23:26,86.70462532,,2/27/20 23:25,0.0028659,,2/27/20 23:25,1.0145457,,2/27/20 23:25,0.0447133,,2/27/20 23:25,0.0132661,,2/27/20 23:16,3.092747211
2/27/20 23:25,0.0573902,,2/27/20 23:25,0.0145837,,2/27/20 23:25,0.006803,,2/27/20 23:25,1.0101629,,2/27/20 23:35,0.0048426,,2/27/20 23:26,86.70462532,,2/27/20 23:25,0.0055388,,2/27/20 23:36,85.6829071,,2/27/20 23:35,0.0033084,,2/27/20 23:35,1.008822,,2/27/20 23:35,0.0457063,,2/27/20 23:35,0.0186071,,2/27/20 23:26,3.093333483
2/27/20 23:35,0.0469711,,2/27/20 23:35,0.0146141,,2/27/20 23:35,0.0040872,,2/27/20 23:35,0.9964926,,2/27/20 23:46,0.0047921,,2/27/20 23:36,85.6829071,,2/27/20 23:35,0.0045238,,2/27/20 23:47,84.62597084,,2/27/20 23:46,0.0043625,,2/27/20 23:46,0.9940882,,2/27/20 23:46,0.0438701,,2/27/20 23:46,0.0131738,,2/27/20 23:36,3.093724012
2/27/20 23:46,0.0572305,,2/27/20 23:46,0.0212382,,2/27/20 23:46,0.0038969,,2/27/20 23:46,1.0067305,,2/27/20 23:56,0.0167838,,2/27/20 23:47,84.62597084,,2/27/20 23:46,0.0056494,,2/27/20 23:57,83.81567421,,2/27/20 23:56,0.0144554,,2/27/20 23:56,22.2186898,,2/27/20 23:56,0.4731889,,2/27/20 23:56,0.0558011,,2/27/20 23:47,3.093821764
2/27/20 23:56,0.6677904,,2/27/20 23:56,0.0943882,,2/27/20 23:56,0.0213822,,2/27/20 23:56,29.8655569,,2/28/20 0:06,0.0152851,,2/27/20 23:57,83.81567421,,2/27/20 23:56,0.0279484,,2/28/20 0:06,82.82918091,,2/28/20 0:06,0.0130771,,2/28/20 0:06,22.1773168,,2/28/20 0:06,0.4901507,,2/28/20 0:06,0.0479127,,2/27/20 23:57,3.094212294
2/28/20 0:06,0.6081525,,2/28/20 0:06,0.091363,,2/28/20 0:06,0.0299179,,2/28/20 0:06,29.5365406,,2/28/20 0:16,0.0115924,,2/28/20 0:06,82.82918091,,2/28/20 0:06,0.0305475,,2/28/20 0:16,83.42809715,,2/28/20 0:16,0.0088676,,2/28/20 0:16,21.9973629,,2/28/20 0:16,0.4574184,,2/28/20 0:16,0.0382869,,2/28/20 0:06,3.094505548
2/28/20 0:16,0.6337752,,2/28/20 0:16,0.0878001,,2/28/20 0:16,0.0143008,,2/28/20 0:16,28.9660927,,2/28/20 0:26,0.0158281,,2/28/20 0:16,83.42809715,,2/28/20 0:16,0.0237067,,2/28/20 0:26,84.13272247,,2/28/20 0:26,0.0144694,,2/28/20 0:26,22.2465916,,2/28/20 0:26,0.46143,,2/28/20 0:26,0.041025,,2/28/20 0:16,3.094407797
2/28/20 0:26,0.6533269,,2/28/20 0:26,0.0915002,,2/28/20 0:26,0.0187908,,2/28/20 0:26,28.2673632,,2/28/20 0:35,0.0050876,,2/28/20 0:26,84.13272247,,2/28/20 0:26,0.023985,,2/28/20 0:36,84.52029953,,2/28/20 0:35,0.0037579,,2/28/20 0:35,0.975106,,2/28/20 0:35,0.0483378,,2/28/20 0:35,0.0156631,,2/28/20 0:26,3.094505548
2/28/20 0:35,0.0485182,,2/28/20 0:35,0.0195241,,2/28/20 0:35,0.0058506,,2/28/20 0:35,1.0232232,,2/28/20 0:45,0.0056898,,2/28/20 0:36,84.52029953,,2/28/20 0:35,0.0058027,,2/28/20 0:46,85.29537125,,2/28/20 0:45,0.0029245,,2/28/20 0:45,0.9893529,,2/28/20 0:45,0.041789,,2/28/20 0:45,0.0161444,,2/28/20 0:36,3.094798565
2/28/20 0:45,0.0524683,,2/28/20 0:45,0.0142165,,2/28/20 0:45,0.0030039,,2/28/20 0:45,0.9812153,,2/28/20 0:56,0.0151851,,2/28/20 0:46,85.29537125,,2/28/20 0:45,0.0048956,,2/28/20 0:57,86.10571251,,2/28/20 0:56,0.017026,,2/28/20 0:56,21.0000274,,2/28/20 0:56,0.4555054,,2/28/20 0:56,0.0448327,,2/28/20 0:46,3.095091581
2/28/20 0:56,0.5882234,,2/28/20 0:56,0.0727194,,2/28/20 0:56,0.0125414,,2/28/20 0:56,26.9492677,,2/28/20 1:06,0.0150502,,2/28/20 0:57,86.10571251,,2/28/20 0:56,0.0218991,,2/28/20 1:06,86.91600571,,2/28/20 1:06,0.0192755,,2/28/20 1:06,21.1391345,,2/28/20 1:06,0.5138381,,2/28/20 1:06,0.0431185,,2/28/20 0:57,3.094798565
2/28/20 1:06,0.5976595,,2/28/20 1:06,0.0878826,,2/28/20 1:06,0.0371906,,2/28/20 1:06,26.8002234,,2/28/20 1:16,0.0053601,,2/28/20 1:06,86.91600571,,2/28/20 1:06,0.024621,,2/28/20 1:16,87.23309517,,2/28/20 1:16,0.0060446,,2/28/20 1:16,0.9890398,,2/28/20 1:16,0.0441661,,2/28/20 1:16,0.0162997,,2/28/20 1:06,3.09499383
2/28/20 1:16,0.0408285,,2/28/20 1:16,0.0122143,,2/28/20 1:16,0.0025945,,2/28/20 1:16,1.0064324,,2/28/20 1:26,0.0041315,,2/28/20 1:16,87.23309517,,2/28/20 1:16,0.0040958,,2/28/20 1:26,87.47969704,,2/28/20 1:26,0.0032332,,2/28/20 1:26,1.0140759,,2/28/20 1:26,0.0450762,,2/28/20 1:26,0.0146311,,2/28/20 1:16,3.094896078
2/28/20 1:26,0.0450164,,2/28/20 1:26,0.0160797,,2/28/20 1:26,0.0055315,,2/28/20 1:26,0.9801433,,2/28/20 1:36,0.0046849,,2/28/20 1:26,87.47969704,,2/28/20 1:26,0.0049174,,2/28/20 1:36,87.65585594,,2/28/20 1:36,0.0027917,,2/28/20 1:36,1.0372058,,2/28/20 1:36,0.0566752,,2/28/20 1:36,0.0158184,,2/28/20 1:26,3.095189095
2/28/20 1:36,0.0488376,,2/28/20 1:36,0.0125428,,2/28/20 1:36,0.0027405,,2/28/20 1:36,0.9991647,,2/28/20 1:46,0.0045168,,2/28/20 1:36,87.65585594,,2/28/20 1:36,0.004693,,2/28/20 1:46,87.19787369,,2/28/20 1:46,0.0049381,,2/28/20 1:46,1.0160655,,2/28/20 1:46,0.0469161,,2/28/20 1:46,0.0127309,,2/28/20 1:36,3.0946033
2/28/20 1:46,0.0455382,,2/28/20 1:46,0.0147333,,2/28/20 1:46,0.002855,,2/28/20 1:46,0.9976375,,2/28/20 1:55,0.0339174,,2/28/20 1:46,87.19787369,,2/28/20 1:46,0.0049115,,2/28/20 1:56,86.28186798,,2/28/20 1:55,0.0391547,,2/28/20 1:55,25.6082744,,2/28/20 1:55,0.5229223,,2/28/20 1:55,0.0842555,,2/28/20 1:46,3.095580101
2/28/20 1:55,0.689046,,2/28/20 1:55,0.1310152,,2/28/20 1:55,0.0481255,,2/28/20 1:55,28.9267706,,2/28/20 2:06,0.004174,,2/28/20 1:56,86.28186798,,2/28/20 1:55,0.0478099,,2/28/20 2:06,85.6829071,,2/28/20 2:06,0.0042186,,2/28/20 2:06,1.0285626,,2/28/20 2:06,0.0475168,,2/28/20 2:06,0.015893,,2/28/20 1:56,3.095384598
2/28/20 2:06,0.0522345,,2/28/20 2:06,0.0178285,,2/28/20 2:06,0.005948,,2/28/20 2:06,1.0146013,,2/28/20 2:16,0.0045764,,2/28/20 2:06,85.6829071,,2/28/20 2:06,0.0063178,,2/28/20 2:16,85.15443726,,2/28/20 2:16,0.0030609,,2/28/20 2:16,1.0056653,,2/28/20 2:16,0.0438379,,2/28/20 2:16,0.0138141,,2/28/20 2:06,3.095482349
2/28/20 2:16,0.0497719,,2/28/20 2:16,0.0147437,,2/28/20 2:16,0.0037738,,2/28/20 2:16,0.9998977,,2/28/20 2:26,0.0049381,,2/28/20 2:16,85.15443726,,2/28/20 2:16,0.0043358,,2/28/20 2:26,84.34414406,,2/28/20 2:26,0.0030784,,2/28/20 2:26,0.9810427,,2/28/20 2:26,0.0406666,,2/28/20 2:26,0.0174606,,2/28/20 2:16,3.095872879
2/28/20 2:26,0.045577,,2/28/20 2:26,0.0194488,,2/28/20 2:26,0.0043481,,2/28/20 2:26,1.0003734,,2/28/20 2:36,0.0047085,,2/28/20 2:26,84.34414406,,2/28/20 2:26,0.0053132,,2/28/20 2:37,83.35765076,,2/28/20 2:36,0.0030566,,2/28/20 2:36,0.9834408,,2/28/20 2:36,0.0442226,,2/28/20 2:36,0.0176597,,2/28/20 2:26,3.095872879
2/28/20 2:36,0.0571541,,2/28/20 2:36,0.0172405,,2/28/20 2:36,0.0033825,,2/28/20 2:36,0.987964,,2/28/20 2:46,0.0051821,,2/28/20 2:37,83.35765076,,2/28/20 2:36,0.0054101,,2/28/20 2:47,83.28720436,,2/28/20 2:46,0.0029583,,2/28/20 2:46,1.0053347,,2/28/20 2:46,0.045375,,2/28/20 2:46,0.0166107,,2/28/20 2:37,3.096165895
2/28/20 2:46,0.0475307,,2/28/20 2:46,0.0193148,,2/28/20 2:46,0.0021579,,2/28/20 2:46,0.9717171,,2/28/20 2:56,0.0052426,,2/28/20 2:47,83.28720436,,2/28/20 2:46,0.0049961,,2/28/20 2:56,82.65302544,,2/28/20 2:56,0.0032681,,2/28/20 2:56,1.0128597,,2/28/20 2:56,0.0423075,,2/28/20 2:56,0.0178616,,2/28/20 2:47,3.096165895
2/28/20 2:56,0.0500836,,2/28/20 2:56,0.017587,,2/28/20 2:56,0.0033061,,2/28/20 2:56,0.9842244,,2/28/20 3:05,0.0042387,,2/28/20 2:56,82.65302544,,2/28/20 2:56,0.0052374,,2/28/20 3:06,81.84268761,,2/28/20 3:05,0.0036624,,2/28/20 3:05,1.0331314,,2/28/20 3:05,0.0383137,,2/28/20 3:05,0.011599,,2/28/20 2:56,3.096654415
2/28/20 3:05,0.0549792,,2/28/20 3:05,0.014263,,2/28/20 3:05,0.0030979,,2/28/20 3:05,1.0233917,,2/28/20 3:16,0.0053868,,2/28/20 3:06,81.84268761,,2/28/20 3:05,0.0046473,,2/28/20 3:17,81.13806229,,2/28/20 3:16,0.0056649,,2/28/20 3:16,0.9685576,,2/28/20 3:16,0.0429003,,2/28/20 3:16,0.0159453,,2/28/20 3:06,3.09645915
2/28/20 3:16,0.0535167,,2/28/20 3:16,0.0186924,,2/28/20 3:16,0.0059605,,2/28/20 3:16,1.0056835,,2/28/20 3:26,0.005137,,2/28/20 3:17,81.13806229,,2/28/20 3:16,0.0053608,,2/28/20 3:27,80.01067619,,2/28/20 3:26,0.0047766,,2/28/20 3:26,0.9842899,,2/28/20 3:26,0.047741,,2/28/20 3:26,0.014508,,2/28/20 3:17,3.096556902
